Category ID	Category Name	Number	Name
512	Toy, Plush	plush17	Giraffe Plush - Pull Through Arms / Legs
517	Watch / Town / City / Police	8021193	Watch Set, City Police Officer
517	Watch / Jurassic World	8021278	Watch Set, Jurassic World Claire
517	Watch / Jurassic World	8021261	Watch Set, Jurassic World Owen
517	Watch / Jurassic World	8021285	Watch Set, Jurassic World Blue
512	Toy, Plush	850620	Monkey Plush - Lime Brick on Paw
512	Toy, Plush	850594	Cat Plush Light Gray with Pink Nose
380	Card, Trading Card / Star Wars	sw1deLE13	Star Wars Trading Card Game (German) Series 1 - # LE13 Mächtiger Captain Phasma
503	Poster / Racers	p02rac	Racers Poster Williams F1 Team Racer
745	Building Event Instructions / The LEGO Movie	TRUEmCar	Toys "R" Us Exclusive Build Instructions: Emmet's Car (Sheet 1)
745	Building Event Instructions / The LEGO Movie	TRUEmCarFly	Toys "R" Us Exclusive Build Instructions: Emmet's Fly Car (Sheet 2)
1111	Clothing Accessories / LEGOLAND Parks	LLFld03	Lanyard with Glued LEGO Minifigure Head Medallion and LEGOLAND Florida Resort Brick Dash 5K Pattern
995	Party Supplies / LEGOLAND Parks	63782lfm	Gift Bag, Legoland Florida Resort Brick Dash 5K 2018 Pattern
473	Sports / LEGOLAND Parks	Tee01	Golf Tee, Legoland Pattern
175	Food & Drink / LEGOLAND Parks	parkbottle7	Drink Bottle Legoland California Pirate Reef
175	Food & Drink / LEGOLAND Parks	parkbottle8	Drink Bottle Legoland California Miniland U.S.A.
445	Patch & Pin / Master Builder Academy	llc126t7	Patch, Iron-On LEGO Master Model Builder Academy Pattern
14	Magnet / LEGOLAND Parks	LLFwel3219	Magnet 3D, LEGOLAND Florida Resort Pattern
14	Magnet / LEGOLAND Parks	LLFmas6327	Magnet Flat, Master Builder LEGOLAND Pattern
525	Human Toiletries / LEGOLAND Parks	LLTowel01	Towel, Legoland Florida Resort Attraction Signs, 75 x 150 cm
525	Human Toiletries / LEGOLAND Parks	LLTowel02	Towel, Legoland Florida Resort Attraction Signs, 75 x 150 cm
683	Glued Model / LEGOLAND Parks	LLFL03	Miniland Figure Tinker Bell (Glued)
995	Party Supplies / Pirates / LEGOLAND Parks	578291d	Gift Bag, Pirate Ship
445	Patch & Pin / LEGOLAND Parks	roomkey02	Room Key Card, LEGOLAND Florida Resort
445	Patch & Pin / LEGOLAND Parks	roomkey03	Room Key Card, LEGOLAND California Castle Hotel
1008	Decoration / Castle	hanger3	Door Hanger (Cardboard) Double-Sided, No Service Heroes Sleeping
445	Patch & Pin / LEGOLAND Parks	roomkey04	Room Key Holder, LEGOLAND California Castle Hotel Welcome
14	Magnet / Friends	LLFL04	Magnet Model (Glued), LEGO Flower with LEGO Friends Tile
512	Toy, Plush / LEGOLAND Parks	plush15	Shark Plush with LEGOLAND Pattern
1008	Decoration / Holiday & Event / Christmas / The LEGO NINJAGO Movie	QXI2933	Christmas Tree Ornament, Hallmark LEGO Ninjago Movie Lloyd
848	Retail Display Case / Friends	6047616	Display Assembled Minifigures, Friends Emma, Mia, Andrea, Stephanie and Olivia in Plastic Case
995	Party Supplies / Scooby-Doo	SD4638-F	Gift Bag, LEGO Scooby-Doo Mystery Tour Mystery Machine
995	Party Supplies / Scooby-Doo	SD4638-Q	Gift Bag, LEGO Scooby-Doo Mystery Tour Monster
539	Retail Display / Halloween / LEGO Brand Store	displaysign089	Display Sign Lego Store Halloween 2018 (German)
539	Retail Display / NINJAGO	displayfig37	Display Figure Ninjago Garmadon
539	Retail Display / Super Heroes / Avengers	displayfig35	Display Figure Avengers Thor
539	Retail Display / Teenage Mutant Ninja Turtles	displayfig36	Display Figure Teenage Mutant Ninja Turtle Leonardo
539	Retail Display / NINJAGO	displayfig34	Display Figure Ninjago Kai
539	Retail Display / The LEGO Movie	displayfig38	Display Figure The LEGO Movie Bad Cop
1112	Luggage & Luggage Accessories / LEGOLAND Parks	SMU8016	Drawstring Bag with LEGOLAND Pattern
1111	Clothing Accessories / LEGOLAND Parks	Bnf98326	Bandana, LEGOLAND Member Brick or Treat
1111	Clothing Accessories / LEGOLAND Parks	3dglasses02	Glasses, 3D with LEGOLAND Florida and Bricks Pattern
539	Retail Display	shelfstrip007	Display Shelf Strip, Bricks (Paper)
1112	Luggage & Luggage Accessories / LEGOLAND Parks	LL628CA	Tote Bag, LEGOLAND Pattern
1112	Luggage & Luggage Accessories / LEGOLAND Parks	DNSLLFVIP4	Tote Bag, LEGOLAND Florida VIP Tour Host Pattern
1112	Luggage & Luggage Accessories / LEGOLAND Parks	LLCA15860	Tote Bag, LEGOLAND California Resort Pattern
1112	Luggage & Luggage Accessories / LEGOLAND Parks	tbl748931	Tote Bag, LEGOLAND Florida Pattern
586	Play Wear & Weaponry / LEGOLAND Parks / The LEGO NINJAGO Movie	TLNMMasks	Headgear, Mask, The LEGO Ninjago Movie Pack of 6
586	Play Wear & Weaponry / LEGOLAND Parks / The LEGO NINJAGO Movie	TLNMMask1	Headgear, Mask, Shark Army Puffer Fish
586	Play Wear & Weaponry / LEGOLAND Parks / The LEGO NINJAGO Movie	TLNMMask2	Headgear, Mask, Shark Army Shark
586	Play Wear & Weaponry / LEGOLAND Parks / The LEGO NINJAGO Movie	TLNMMask3	Headgear, Mask, Shark Army Angler Fish
586	Play Wear & Weaponry / LEGOLAND Parks / The LEGO NINJAGO Movie	TLNMMask4	Headgear, Mask, Garmadon
586	Play Wear & Weaponry / LEGOLAND Parks / The LEGO NINJAGO Movie	TLNMMask5	Headgear, Mask, Shark Army General Number 1
586	Play Wear & Weaponry / LEGOLAND Parks / The LEGO NINJAGO Movie	TLNMMask6	Headgear, Mask, Shark Army Crab
447	School Supplies / The LEGO NINJAGO Movie	51925	Journal, The LEGO NINJAGO Movie, Sensei Wu and Lord Garmadon
995	Party Supplies / The LEGO NINJAGO Movie	120390	Party Banner, The LEGO Ninjago Movie 'HAPPY BIRTHDAY'
586	Play Wear & Weaponry / The LEGO NINJAGO Movie	360278	Headgear, Mask, The Lego Ninjago Movie (Package of 8: Two Each of  Kai, Lord Garmadon, Lloyd and Nya)
586	Play Wear & Weaponry / The LEGO NINJAGO Movie	TLNMmask01	Headgear, Mask, The LEGO Ninjago Movie Lloyd #2
586	Play Wear & Weaponry / The LEGO NINJAGO Movie	TLNMmask02	Headgear, Mask, The LEGO Ninjago Movie Nya
586	Play Wear & Weaponry / The LEGO NINJAGO Movie	TLNMmask03	Headgear, Mask, The LEGO Ninjago Movie Garmadon
586	Play Wear & Weaponry / The LEGO NINJAGO Movie	TLNMmask04	Headgear, Mask, The LEGO Ninjago Movie Kai
586	Play Wear & Weaponry / Town / City / Police	18508	Headgear, Mask, Police Officer
586	Play Wear & Weaponry / Town / City / Construction	18506	Headgear, Mask, Construction Worker
380	Card, Trading Card / Star Wars	sw1plLE09	Star Wars Trading Card Game (Polish) Series 1 - # LE9 Zamyślony FN-2187
848	Retail Display Case / Friends	6232979	Display Assembled Minifigures, Friends in Vertical Plastic Case
380	Card, Trading Card / Star Wars	sw1deLE16	Star Wars Trading Card Game (German) Series 1 - # LE16 Action Todestruppler
399	Storage	5005359a	Cardboard Display Frame with Mounted 32 x 32 Dark Bluish Gray Baseplate
503	Poster / Town / City / Police	6226320	Mountain Police Playmat / Poster - A3 size (40302)
175	Food & Drink / Clikits	Clikitsmug01	Cup / Mug Clikits Pink
1111	Clothing Accessories / BIONICLE	BIONEC	Necklace - Bionicle Logo on Rope
447	School Supplies	51498	Ruler, Buildable Ruler - Multicolor Plates with Blue Baseplates
175	Food & Drink / LEGOLAND Parks	LLCMug01	Cup / Mug Legoland California 1999 Team Member Grand Opening
175	Food & Drink / Belville	Belvillemug01	Cup / Mug Belville with Fairy Josephine
380	Card, Trading Card / Star Wars	sw1de098	Star Wars Trading Card Game (German) Series 1 - # 98 Jango Fett
380	Card, Trading Card / Star Wars	sw1de236	Star Wars Trading Card Game (German) Series 1 - # 236 Scarif
380	Card, Trading Card / Star Wars	sw1de200	Star Wars Trading Card Game (German) Series 1 - # 200 B-Wing
380	Card, Trading Card / Star Wars	sw1de210	Star Wars Trading Card Game (German) Series 1 - # 210 Poe's X-Wing Fighter
380	Card, Trading Card / Star Wars	sw1de251	Star Wars Trading Card Game (German) Series 1 - # 251 D'Qar
380	Card, Trading Card / Star Wars	sw1de054	Star Wars Trading Card Game (German) Series 1 - # 54 Stass Allie
380	Card, Trading Card / Star Wars	sw1de208	Star Wars Trading Card Game (German) Series 1 - # 208 Rey's Speeder
380	Card, Trading Card / Star Wars	sw1de202	Star Wars Trading Card Game (German) Series 1 - # 202 Y-Wing Fighter
380	Card, Trading Card / Star Wars	sw1de100	Star Wars Trading Card Game (German) Series 1 - # 100 Kopfgeldjäger Jango Fett
380	Card, Trading Card / Star Wars	sw1de064	Star Wars Trading Card Game (German) Series 1 - # 64 Kanan Jarrus
380	Card, Trading Card / Star Wars	sw1de101	Star Wars Trading Card Game (German) Series 1 - # 101 Boba Fett
380	Card, Trading Card / Star Wars	sw1deLE05	Star Wars Trading Card Game (German) Series 1 - # LE5 Unbeugsamer Chewbacca
175	Food & Drink	80yearsmug	Cup / Mug '80' and 'Det bedste er ikke for Godt' with 80 Years List Measurements on Inside
175	Food & Drink	OldLegolandmug	Cup / Mug Legoland
399	Storage	5005538	4-Piece Organizer Tote and Playmat (with windows)
399	Storage	StorageCubes01	Organizer Cubes
399	Storage	752453case	Minifigure Display Case, Small - Case with Trans-Clear Door
380	Card, Trading Card / Star Wars	sw1deLE15	Star Wars Trading Card Game (German) Series 1 - # LE15 Zielstebiger Kylo Ren
160	Sticker Sheet	Gstk214	Sticker Sheet, Build To Give
683	Glued Model / Prince of Persia	Dastanglued	Prince of Persia Dastan (Glued)
334	Key Chain / (Other)	KS06	Key Neck Strap with '#LEGOPLAYDAY' Pattern and Complete Skill Tower Bricks (Play Day 2018)
380	Card, Trading Card / Star Wars	sw1depack2	Star Wars Trading Card Game (German) Series 1 - Extra-Pack
380	Card, Trading Card / Star Wars	sw1de076xxl	Star Wars Trading Card Game (German) Series 1 - # 76 Sith Lord Darth Vader (Oversize XXL)
380	Card, Trading Card / Star Wars	sw1slv1	Star Wars Trading Card Game Series 1 - Card Sleeve Darth Vader
380	Card, Trading Card / Star Wars	sw1slv2	Star Wars Trading Card Game Series 1 - Card Sleeve Yoda
1146	Clothing, Children's / NINJAGO	M72163	T-Shirt, Ninjago I AM A NINJA, Youth
586	Play Wear & Weaponry / NINJAGO	98099	Bodywear, Costume, Ninjago Lloyd, Youth
586	Play Wear & Weaponry / NINJAGO	98105	Bodywear, Costume, Ninjago Kai, Youth
586	Play Wear & Weaponry / NINJAGO	98123	Bodywear, Costume, Ninjago Jay, Youth
380	Card, Trading Card / NINJAGO	njo3de038xxl	NINJAGO Trading Card Game (German) Series 3 - # 38 Ultra Power Ninja-Go! (Oversize XXL)
604	Money and Coin Bank / Holiday & Event	DPouch	Money Pouch with Draw Ribbon, Satin Feel with LEGO Tag, for Christmas Decoration
995	Party Supplies / Holiday & Event / Christmas	gifttags01	Gift Tags, Christmas Gift Tag Stickers - Every Gift Has A Story and The Lego Movie 2
472	Card, Postcard / LEGOLAND Parks	pcLB216	Postcard - Legoland Parks, Legoland Billund - Johnny Thunder (DK047)
472	Card, Postcard / LEGOLAND Parks	pcLB217	Postcard - Legoland Parks, Legoland Billund - Worker with Suitcase (DK041)
472	Card, Postcard / LEGOLAND Parks	pcLB215	Postcard - Legoland Parks, Legoland Billund - Dragon (DK040)
380	Card, Trading Card / (Other)	ctwpack05fr	Create the World Trading Cards - Pack of 6 (French - Auchan)
521	Photo Frame & Holder	40359	Store Picture Frame
503	Poster / Town / City / Hospital	4490223	City Rescue Helicopter Poster
1146	Clothing, Children's / NINJAGO	pj006	Pajamas, Ninjago Blue, Youth
1146	Clothing, Children's / NINJAGO	robe01	Robe, Ninjago Kai, Youth
399	Storage	759528c05	Storage Case with Rounded Corners and Magenta Lid, Medium Azure Latches
1146	Clothing, Children's / NINJAGO	robe02	Robe, Ninjago Lloyd, Youth
1146	Clothing, Children's / NINJAGO	pj007	Pajamas, Ninjago Ninja Mode Glow in the Dark, Youth
1146	Clothing, Children's / The LEGO Movie	hoodie001	Sweatshirt, Hoodie Boys The LEGO Movie Emmet
1017	Sticker, Collectible Sticker / Friends	panfrnd001	Sticker, Friends, Panini 1 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd002	Sticker, Friends, Panini 2 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd003	Sticker, Friends, Panini 3 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd004	Sticker, Friends, Panini 4 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd005	Sticker, Friends, Panini 5 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd006	Sticker, Friends, Panini 6 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd007	Sticker, Friends, Panini 7 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd008	Sticker, Friends, Panini 8 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd009	Sticker, Friends, Panini 9 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd010	Sticker, Friends, Panini 10 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd011	Sticker, Friends, Panini 11 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd012	Sticker, Friends, Panini 12 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd013	Sticker, Friends, Panini 13 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd014	Sticker, Friends, Panini 14 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd015	Sticker, Friends, Panini 15 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd016	Sticker, Friends, Panini 16 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd017	Sticker, Friends, Panini 17 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd018	Sticker, Friends, Panini 18 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd019	Sticker, Friends, Panini 19 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd020	Sticker, Friends, Panini 20 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd021	Sticker, Friends, Panini 21 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd022	Sticker, Friends, Panini 22 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd023	Sticker, Friends, Panini 23 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd024	Sticker, Friends, Panini 24 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd025	Sticker, Friends, Panini 25 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd026	Sticker, Friends, Panini 26 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd027	Sticker, Friends, Panini 27 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd028	Sticker, Friends, Panini 28 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd029	Sticker, Friends, Panini 29 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd030	Sticker, Friends, Panini 30 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd031	Sticker, Friends, Panini 31 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd032	Sticker, Friends, Panini 32 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd033	Sticker, Friends, Panini 33 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd034	Sticker, Friends, Panini 34 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd035	Sticker, Friends, Panini 35 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd036	Sticker, Friends, Panini 36 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd037	Sticker, Friends, Panini 37 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd038	Sticker, Friends, Panini 38 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd039	Sticker, Friends, Panini 39 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd040	Sticker, Friends, Panini 40 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd041	Sticker, Friends, Panini 41 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd042	Sticker, Friends, Panini 42 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd043	Sticker, Friends, Panini 43 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd044	Sticker, Friends, Panini 44 of 160
1017	Sticker, Collectible Sticker / Friends	panfrnd045	Sticker, Friends, Panini 45 of 160
